Total Nodes: 2000
Calculation Time (seconds): 2.305263042449951

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
0	6	0.0006317709760146523	0	100.000000	0	0.000000
1	7	0.0008963997392934761	0	100.000000	0	0.000000
2	7	0.0009356823368350402	0	100.000000	0	0.000000
3	6	0.0007257808425323465	0	100.000000	0	0.000000
4	5	0.00048224332566286916	0	100.000000	0	0.000000
5	7	0.00098176267725434	0	100.000000	0	0.000000
6	6	0.0006980325943580802	0	100.000000	0	0.000000
7	6	0.0007431831954104539	0	100.000000	0	0.000000
8	8	0.0012834113451052382	0	100.000000	0	0.000000
9	7	0.000968012550090975	0	100.000000	0	0.000000
10	9	0.0021053549188082116	0	100.000000	0	0.000000
11	6	0.0005811788631501166	0	100.000000	0	0.000000
12	5	0.00041341672401286117	0	100.000000	0	0.000000
13	14	0.0034919921765610884	0	100.000000	0	0.000000
14	8	0.0014353073876351907	0	100.000000	0	0.000000
15	6	0.0007259065810685466	0	100.000000	0	0.000000
16	11	0.0023985598800661924	0	100.000000	0	0.000000
17	8	0.0012618758742834954	0	100.000000	0	0.000000
18	7	0.0010347353044750358	0	100.000000	0	0.000000
19	15	0.004564704798354931	126778.94736842105	2777374406.542258	95	0.047500
20	3	0.0001721133946051762	0	100.000000	0	0.000000
21	9	0.0018260536820970165	0	100.000000	0	0.000000
22	4	0.0002864638055193333	0	100.000000	0	0.000000
23	8	0.0012598355807262457	0	100.000000	0	0.000000
24	9	0.001293064090397896	0	100.000000	0	0.000000
25	12	0.002933724639090939	0	100.000000	0	0.000000
26	7	0.0009544264587597231	0	100.000000	0	0.000000
27	2	6.678394425686565e-05	0	100.000000	0	0.000000
28	10	0.0019439995693956314	0	100.000000	0	0.000000
29	4	0.00030738461941231783	0	100.000000	0	0.000000
30	6	0.0007106239492624151	0	100.000000	0	0.000000
31	4	0.00026390378328985725	0	100.000000	0	0.000000
32	10	0.0020098409847828036	0	100.000000	0	0.000000
33	8	0.0014094800961376708	0	100.000000	0	0.000000
34	5	0.000539292543617971	0	100.000000	0	0.000000
35	4	0.0003883868662917521	0	100.000000	0	0.000000
36	6	0.0006093330471055514	0	100.000000	0	0.000000
37	4	0.0002819758414819499	0	100.000000	0	0.000000
38	14	0.003768032008322227	0	100.000000	0	0.000000
39	7	0.0009769413679629312	0	100.000000	0	0.000000
40	9	0.0014449836728759131	0	100.000000	0	0.000000
41	6	0.0007832135042508319	0	100.000000	0	0.000000
42	6	0.0007586744447989855	0	100.000000	0	0.000000
43	6	0.0007957675044336202	0	100.000000	0	0.000000
44	9	0.0016576239000270212	0	100.000000	0	0.000000
45	4	0.0002374356490719707	0	100.000000	0	0.000000
46	6	0.0006480547063851058	0	100.000000	0	0.000000
47	7	0.0010215707662387698	0	100.000000	0	0.000000
48	5	0.0004369903755241408	0	100.000000	0	0.000000
49	5	0.0004719599847481307	0	100.000000	0	0.000000
50	7	0.0009185017712665518	0	100.000000	0	0.000000
51	8	0.0012671925847629385	0	100.000000	0	0.000000
52	6	0.0007035818312957296	0	100.000000	0	0.000000
53	10	0.002019012726739219	0	100.000000	0	0.000000
54	9	0.0018096884821572862	0	100.000000	0	0.000000
55	6	0.0005957993705294598	0	100.000000	0	0.000000
56	5	0.0004635367704390093	0	100.000000	0	0.000000
57	8	0.0012891805780809594	0	100.000000	0	0.000000
58	6	0.0008220729480551829	0	100.000000	0	0.000000
59	15	0.0042418305045089175	0	100.000000	0	0.000000
60	10	0.0020369519853258586	0	100.000000	0	0.000000
61	4	0.0003006853942657778	0	100.000000	0	0.000000
62	3	0.00011007078984318728	0	100.000000	0	0.000000
63	11	0.0023332444723794914	0	100.000000	0	0.000000
64	8	0.0012864786225794188	0	100.000000	0	0.000000
65	9	0.0015761663574089908	0	100.000000	0	0.000000
66	11	0.0024924830862434865	0	100.000000	0	0.000000
